"gene","GSM972736"
"EIF2AK3-DT",6.20893019988326
"FBXL4",4.51223547466633
"TFEC",2.72001693258386
"LOC101928069",5.98165809181002
"COA3",5.20559287656979
"PPWD1",5.40990450590191
"NCDN",6.31624688214875
"BEST3",4.67909310978526
"EMC3-AS1",5.81926094194194
"POU3F3",5.32739180608339
"LINC01128",4.26726968033977
"MYBL1",4.98796805626634
"TMEM217",4.19070274244885
"LOC102723493",3.40164178085235
"CATSPERD",3.1755082489278
"CEP83-DT",4.91355609845922
"LSMEM2",4.38275730121904
"LSAMP-AS1",4.94107903692887
"ENO1-AS1",5.00631660245152
"HGD",3.63656191071488
"ACPP",4.0380669583286
"SIPA1L1",4.14822023699935
"SHISAL2A",7.52873589165069
"FBXO10",4.27926846126217
"CXCL14",4.65152021804168
"CWF19L2",7.39598558920057
"RCOR1",5.28045201885917
"ZNF503-AS2",5.44825617781674
"FAM91A1",6.01592191660962
"IL34",6.5842637889134
"FAM230C",3.08481623165773
"LOC105373383",5.23497436339491
"GIGYF2",5.68963300626435
"SYNDIG1L",5.6379700809579
"ENPP5",3.08193880739361
"ZNF649-AS1",4.46656750339978
"INSC",3.6231547238998
"SLC6A13",3.72604654023236
"VTA1",5.04466337443506
"ZNF347",2.88363267299783
"LAMTOR5-AS1",4.30171600844753
"TRPM1",3.11712494483174
"TRPM1",2.57873287431921
"RGPD5",3.79107983476717
"TH2LCRR",3.41333825171769
"ACTR3-AS1",3.68438598706778
"NCSTN",4.37887994718409
"FOXA1",3.08163876072087
"LINC00244",4.17095071989502
"UVRAG-DT",3.75712157786852
"TBC1D9",3.76819810536251
"PRPF4B",5.32123546495363
"FAM19A5",3.13584644999358
"ASXL2",4.60155752780756
"EHD4",4.75671647061013
"C1orf21",5.03738984712025
"BPIFA2",4.92961582185188
"GHSR",3.46532406644777
"PRKRA-AS1",4.35982802502949
"SLC11A2",5.64454636554014
"PRKRA",7.56869243572293
"LINC00982",5.80303185367619
"TOM1L2",5.14292485203329
"LINC01913",5.23964257205856
"LOC646903",3.20506266598894
"KRT77",5.11081369320887
"WDR7",3.62667475302179
"KLHL9",2.84078747591581
"CEP152",4.11127183554906
"RIIAD1",5.70616821083197
"TJP2",4.35274517095677
"SCARNA2",5.2388658737889
"PDE9A",3.70394523189736
"PPARA",3.91317715869318
"LTBP3",5.96688703882154
"EIF2AK4",3.19996599433329
"CFAP221",4.68903031946952
"CFAP221",3.45990338791861
"HSD11B1-AS1",6.03204309572803
"MPHOSPH9",6.25465622728747
"AP1S3",3.28192929640539
"CCDC83",2.77623592861657
"KANK1",4.1314741615462
"LOC390705",6.84294140597042
"KIAA1217",5.76919022365015
"NEK5",3.10259181949428
"TNC",3.06355417871751
"LOC100507384",4.03955617550723
"LOC100132057",6.33149029605558
"CNTN4",3.31976729006401
"LOC102723932",4.89205342870022
"PCMTD2",4.62202303509559
"MRPL45P2",2.85301630209266
"GALNT5",3.29377926488102
"KCNJ5",5.23783358476758
"HRK",4.33383796626021
"SUN5",5.24707046626032
"HOXB-AS1",6.79092942777962
"BTD",4.07514059331046
"LOC101927668",3.64689111056458
"LOC101927668",3.63937993762684
"MATN2",3.76894332622804
"LINC02028",4.73867623504686
"PGPEP1",6.99225980923263
"CCDC196",2.60227605942792
"MYOCD",3.88277344462069
"WDR61",4.14786057457741
"NFRKB",6.98159064599325
"NFRKB",4.60490326196036
"MORN3",6.84993899083813
"TFRC",3.48297427578996
"TFRC",5.23416509625289
"ADAMTSL1",3.42999342357069
"PHKA1-AS1",3.1877068694822
"FSD2",5.32796745625877
"LINC00853",3.2736452324524
"NEK10",4.41879631063138
"ZDHHC1",5.25917306273609
"KDM8",5.03738794111761
"GPHA2",5.69633945540595
"CYTH2",5.30632244281183
"FAM238B",6.47819666673687
"WWC1",3.94309967045606
"ECT2",3.40563032666062
"LINC00661",5.33735425779678
"C10orf71-AS1",4.53521640848538
"BUB3",6.25665255914462
"USP51",3.99771625767523
"PDE11A",3.22816173959764
"KCNQ1OT1",4.89724858108375
"LRRC71",5.36543805395407
"THBD",4.05423204413218
"IGSF11-AS1",2.82351196373468
"SLC5A11",5.14515921009337
"SMIM25",4.55424771951856
"FBXL12",4.88180327323673
"RAB4B",5.64117713276451
"LOC100505978",3.82099271518411
"ANGPT2",3.35202701076681
"GAREM1",4.79704200606214
"MEIOB",2.9657813034785
"KCNIP2-AS1",5.71446541252173
"LOC100506675",5.07884828418791
"DSCAM",3.35797614482709
"C7orf77",3.54485410972339
"CCDC37-DT",4.44759710336042
"KCNU1",4.21282068455927
"LINC01208",4.65102895319303
"LINC00458",3.83862134496844
"TCTE1",4.86538798424965
"AKAP14",3.62539641691273
"AKAP14",2.93126217667206
"DNAJB8",4.17100598333357
"SORBS2",4.81878928684511
"INTS9",5.76852214020125
"TGM7",3.61237066683608
"CREB1",6.04303723032043
"PRORSD1P",5.38891362377996
"DPYSL3",4.53503138672079
"RASSF4",4.54886610714786
"FAM53B",3.86981681082756
"LOC400710",3.29460209690544
"NARF",6.29461706732101
"PSMA3",5.37461415587823
"CNKSR3",2.84046718103593
"SYCE2",4.78465710819775
"ZNF829",3.63642854379037
"LINC02492",3.21134634101002
"C1QTNF1-AS1",3.6199570007079
"ENKUR",3.64200582741511
"ANKDD1A",5.92451054598699
"PRR30",5.49730196287606
"FAM71F2",4.93083629827935
"MIR3681HG",4.23620412226002
"MIAT",3.53594079515749
"HKDC1",4.97444610347257
"HKDC1",4.55307391364466
"DRICH1",5.08031846770303
"LINC00310",3.69754585895905
"APH1A",4.38453175163708
"CCDC198",3.50251146287415
"RBMS3-AS3",3.21363294851264
"MAPT-AS1",6.81276449459534
"MON2",3.96377568682798
"RBBP4",6.52099664858201
"SFXN2",6.08720548719712
"ZP1",4.02083943140429
"ADD2",5.34954899880043
"B3GNT8",4.79133149840527
"LINC00993",4.41917822228601
"SLC26A8",4.0604064136228
"TOLLIP",5.57542778121596
"LINC01304",5.05466546286319
"LINC01539",5.650006828581
"TGDS",5.98437700545189
"TTC36",4.63143639045411
"LINC01697",3.8426406837022
"PDXDC1",3.6945175540801
"OSTM1-AS1",3.22654805840818
"ACTRT2",4.36343984733328
"ZFP41",4.96270415925074
"SPATA6L",3.77499697550028
"ZNF529-AS1",3.48028675819757
"ELOVL2-AS1",3.80563392570135
"CFLAR",6.19803978229542
"C3orf35",4.26726968033977
"RAB20",4.88072430672977
"SPATA31D1",6.03883753652083
"PHRF1",4.56063191699209
"LOC101928035",3.33195079146002
"COLGALT2",4.87418090564193
"KCTD16",2.89552925300597
"LINC00867",3.54043096162606
"SMIM10L1",5.41376843845858
"FGF14-IT1",4.1006255729735
"TPBGL",4.90557904614344
"CYP4Z1",3.08759738104807
"DMAC2L",4.56252143964274
"ACTN1",5.73073660548833
"GFI1B",5.92824341839316
"LINGO3",3.77075245229153
"NEK6",5.44100894546002
"HS1BP3",4.15288451696145
"DCUN1D1",5.68379750242403
"ADAMTS6",4.09016832335138
"MAPK10",3.71279640827281
"F7",5.82445338728457
"RCBTB1",3.4015843825421
"ODF2L",3.72604654023236
"RSPO4",4.5857174609532
"SORCS3-AS1",5.25981867528729
"SP100",7.855892810931
"TEX43",3.29443138281644
"USP32",5.12244496568191
"MSANTD1",5.08382455946272
"ADARB2",5.0039791443446
"USP43",5.143468745717
"KIF13A",3.85243454419657
"ADORA2A-AS1",4.98048470220835
"SP8",2.6931539884009
"SMIM32",4.42010599167563
"ZNF529",5.23287878228954
"EIF3B",4.44759710336042
"LINC01588",5.75216320088137
"NLRP7",4.166853040332
"ZFPM1",6.83578999032412
"SMG1",5.94098250146353
"USP53",6.80572009941636
"HHIP",3.81651506974772
"TOP2A",3.44278126648884
"DOCK7",3.77610503960038
"LINC00689",4.32076038523196
"SOX1",3.78492280646173
"PPIEL",6.34447555089348
"CCDC152",10.7908346414585
"PDCL2",2.73587029092202
"LOC399900",4.54115842845252
"ACAD10",3.92102853518054
"ACAD10",4.31877516669324
"SMCO3",3.88555696061425
"SRSF3",3.2706802138623
"NLRP2",3.01761669580268
"LOC102724938",3.2493625407045
"IL22RA2",4.59180564671404
"MPP7",5.93541923560656
"NEDD4L",4.52843728450364
"EPCAM-DT",3.95284139454988
"CRLS1",5.36456792430931
"SLC5A8",4.88295456375851
"INTS10",5.87976687087792
"TMEM177",5.80100625771964
"KRT73",7.21327006883165
"LINC01616",4.64644777066245
"MYNN",4.19395470918052
"NAV2-AS2",4.62537617031136
"PRSS58",5.072276839411
"LINC01210",4.17280010630899
"TMEM56",2.76182840129222
"FAS",3.51002218107395
"LINC00708",3.64197679143994
"NRXN1",4.6709611851853
"MAPT-AS1",6.03258331096605
"LINC01360",3.29893457175915
"LINC00644",2.87404860592976
"TBC1D8-AS1",3.73626984719163
"LINC02582",3.88841166642618
"LZTFL1",4.59126815835006
"CARS2",5.35509281189039
"GPR55",4.01753209127889
"MRPS5",4.46169195741939
"GCC2",3.89785137975442
"STAB2",5.30462377796052
"UGT3A1",4.05350692551249
"LOC101927093",5.19330008845687
"PCNP",6.81543593501473
"C4orf47",3.65849191023272
"LINC00173",6.39450539025372
"ZC2HC1B",3.61503466460958
"SEC1P",5.19485865778316
"LINC02314",4.04169556738567
"C1orf100",3.75320207871207
"CD53",3.85472714240726
"LOC101929570",2.69208627448884
"LOC101929512",3.62557330899181
"SLC14A2-AS1",4.18323276708472
"FOXR1",3.34819473173149
"PHACTR2-AS1",3.22845249886492
"LOC100506675",3.13996748731058
"FAM217A",4.24184041205895
"ODF3L2",5.95409603308582
"GABRG3-AS1",6.07412211548214
"ACO1",5.05621001738633
"CST3",4.50707666299906
"IGKC",2.80494267443406
"FAM86B3P",5.99501018512284
"LOC100128164",4.75671647061013
"PPP2R2A",4.01660753145307
"TMEM207",4.0295435546144
"VCPKMT",5.8520199409861
"CTBP1-DT",5.16103724369896
"PLEKHG5",5.45823095936562
"GHRL",5.59649093283729
"COPS4",3.06272430194183
"LINC00518",2.79301782686823
"IQSEC2",5.21330666887047
"PPP1R36",5.04364670267077
"WWC2",4.08444376591447
"FLJ40288",5.82426789593767
"UNC80",3.07486781317451
"LOC646522",4.92262827456749
"XRRA1",5.33200096029144
"LINC01815",2.8757653326347
"MIR663AHG",3.28167915824454
"LINC01351",3.84610574541839
"TRIM66",5.11213358852297
"LINC02032",3.75491104871076
"TEX51",3.74486696380863
"RNF219",4.28791637997961
"ADGRF4",2.70687831370544
"ENO3",3.43466046988098
"LOC100506403",3.88165246126375
"LINC00427",4.18747940018851
"C12orf54",4.41754646036225
"RBM45",4.07536779416287
"STXBP4",2.9791989595708
"LOC100507513",4.64253682836602
"ZNF705G",3.62801771987217
"LOC100507562",4.12397131299286
"EIF4E",4.55453140864204
"RGS7BP",3.00577441852616
"ASB4",3.4629834082247
"ASB4",3.66506172784362
"FLI1",4.41051597740264
"MARCH10",4.09890240783976
"SMC5",2.75347845979459
"RRS1-AS1",3.18214489642898
"TP53TG3HP",5.35339411431932
"LINC01010",5.36588314243362
"PRR9",5.43655134761051
"CCDC37-DT",4.15232519702193
"CCDC37-DT",5.46127294778386
"BSND",5.90005759843925
"ANKRD20A12P",4.32919285805986
"LOC101929341",3.5497700088607
"BGLT3",5.87194174958121
"SLC25A36",5.87687151730579
"TSC22D1-AS1",3.19518020248601
"SCGB2B2",5.33031204662049
"XPNPEP3",4.20465699855896
"IL21R",7.62066347804727
"LOC101928682",5.3161432723211
"CFAP52",3.33256948637266
"PHOSPHO2",4.18189697658675
"LOC100505685",3.52985184427051
"CD48",6.09366860788841
"LINC01364",3.98659049787015
"HDAC4-AS1",5.30177275194396
"SLC25A47",5.15958680274591
"ATP9B",6.22680696352963
"FARP1",3.83091552353005
"SNHG27",3.09487599594164
"PENK",4.9137904262322
"ZADH2",3.46959429048151
"PFKFB1",4.58687694973872
"LOC100505711",6.22796702505087
"HORMAD2",4.0575847454153
"PLAC8L1",5.19713408239073
"SUB1",6.36003219462814
"ASB14",4.71591981042205
"MAGI2",3.43859682410101
"LOC100996263",4.43462310064924
"SCN8A",3.5398806569862
"C20orf78",4.9795874292532
"ANKRD30BL",4.32219911141647
"SP2",5.24718480139087
"DNM1L",3.04746062461387
"SLC22A12",5.60503481964892
"XKR4",3.64397600008055
"DNAH11",3.01170990468349
"LOC729296",3.44518638237556
"LOC729296",3.99484581838593
"SPATA12",4.72760109790108
"ST7-AS2",3.18678902105143
"CLDN6",4.13002312606085
"PCBP2",5.01647042497831
"SSR3",4.3420559791596
"LARP6",4.05584164414034
"CREB3L2",5.00419022906955
"FAM205C",4.66189511746929
"SRRM4",3.95539561306095
"MMAA",2.86114296692638
"SNCAIP",4.40679527262475
"SNCAIP",2.86092912025945
"LINC01118",5.11547015847749
"MAP7D3",5.12596870753282
"LOC100506639",3.8268204325127
"LOC101927552",4.23065131455274
"NTN1",4.8778853468926
"LOC100996671",4.35700503305459
"KRTAP10-12",5.60146808270716
"ZNF777",5.34343265835036
"RAP1GDS1",5.66346362245277
"MTUS2",6.4859755817927
"RBMS3",3.22424008715064
"TMPO",2.89552925300597
"PID1",3.0675205612524
"PID1",3.48785105236376
"GGACT",4.03360294512313
"NQO2",5.01694745633274
"LINC01883",3.26689410031461
"MIR3681HG",4.94981042864404
"LOC101927098",3.9657304735739
"TRPM7",4.08134116269831
"SOX21-AS1",3.44210875501166
"LINC02532",3.44214186197933
"LINC02532",4.01532441127599
"MDM2",3.33461167015517
"C3orf22",5.19634435304749
"NODAL",4.35702948402445
"ADAM17",4.91093820929081
"EDDM13",5.54657392211607
"KLHDC4",4.73677738436211
"KRT25",3.97945167577547
"ADAM6",4.74198840228925
"FAM92A",2.9139777615076
"CAND1.11",3.64347422302495
"NBPF8",3.32052641892919
"RFFL",7.05861354311674
"SYCP2",2.57354190100204
"C17orf50",4.99510959493709
"EPHA5",2.8836922412699
"SNRK-AS1",5.62738057083967
"TMCC1",4.62997409618963
"ARHGEF40",3.7025067035629
"C5orf58",3.20811242002767
"C5orf58",3.74644328418073
"LOC643711",3.0047759012334
"CEP112",5.08193942907554
"HAL",3.39992776863375
"ATL2",3.29763792755088
"ABHD12B",3.113726069756
"LOC100996349",6.4109716940492
"LINC00347",3.24741994545771
"CMYA5",3.62990584198913
"LINC01921",3.3657967985567
"EIF1B",3.34624035403341
"IGFBP1",3.26780223321134
"CACTIN",4.04291940298896
"CHCHD5",5.30597268920127
"RIMBP2",3.92506376077539
"KCTD6",5.11677585922096
"GOLIM4",3.6804584076405
"HEPN1",4.23243834063376
"PGBD2",5.39890353315086
"SIN3A",8.46472487615414
"SIN3A",6.0159100581247
"ZNF271P",4.61546438644787
"PRR18",5.39818417820786
"SOX5",3.78443105056928
"C1orf174",5.77387353003062
"DPP7",6.67861250737319
"PLEKHA2",5.88266788351133
"NEMP2",5.05914738009744
"C4orf46",5.16113935618543
"LOC100507507",3.76631044331041
"SDR16C5",3.57389438834899
"ALKAL2",3.63926205077852
"PLIN5",3.6785503372557
"PSMC2",6.23763528751059
"CRNDE",3.42285937627773
"CRNDE",3.79537521872361
"MLKL",8.19565774114524
"RPL35A",8.6660413543322
"SPATA24",4.46145796515552
"C6orf132",4.49887236003919
"SLC16A14",3.55200851735312
"ZNF268",5.26557529885909
"LOC101928707",3.14060335677279
"HEXD",3.80986406567592
"CANX",7.29134768108649
"SP3",10.6892179099022
"SHE",5.20004185395476
"LMLN",4.65105076110179
"SCAMP1-AS1",7.89033723555468
"TCF12",8.78769647363518
"ARID1B",7.49531640456859
"TMEM65",5.06656107159647
"PWWP2B",5.17739907286706
"ARHGAP36",3.32395649415027
"CLASP2",3.89059231926028
"GRAMD2B",6.53292117601888
"ANTXR2",3.37972986396037
"PWWP2B",6.00637045767363
"DHRSX",4.77054947757748
"ADPRHL1",5.97331129627742
"LOC100505549",7.29738847171859
"SDHC",6.16332873511316
"USP45",6.16747778986363
"PRR34-AS1",6.90030601761225
"B4GALNT4",3.95307987353615
"LGI3",6.40029502464186
"GPIHBP1",5.44610090632518
"TMEM154",7.3309741366207
"TPM3",5.41462086982242
"RBP7",4.38783881707464
"TBC1D8B",2.69815835023122
"LOC101927365",5.31115222583332
"CHD1L",7.30666005015395
"LCN10",5.97886706635372
"CLK3",4.3860002863914
"ELAVL4",3.67532735390204
"WDR27",4.59539808447377
"CHEK1",5.67487804314419
"GATAD2B",7.42193169084535
"KCTD6",6.48566932367004
"SEC22A",4.92832269613681
"TPM3",4.88703184640496
"B4GALNT4",4.36936211916429
"WDFY3-AS2",2.80608951074275
"PARP10",6.54150397415408
"PCGF3",5.08618470232544
"LOC101928521",4.29766832755885
"LOC100129617",6.0040762575195
"RTCA",7.08515451188015
"MAN2C1",5.60047118258433
"HGSNAT",4.07779260742807
"LOC100506388",3.83997648603599
"LRFN4",7.05689063370925
"STPG3-AS1",5.50228402154285
"LOC101928728",5.19603266520891
"GATA5",3.96557711256675
"RNF227",7.01248218604145
"GAS6-AS1",5.17520896750362
"AAK1",5.59221521261643
"BEND4",4.04896389540981
"BTBD19",5.34623366708134
"SMIM31",3.24256611265372
"WNT7B",6.56348937998403
"PPP6R2",5.83075007630586
"ENTR1",4.73370173486398
"LOC283177",5.33812838131254
"SMIM2",3.39329844174137
"PCMTD1",7.29879209350249
"DNAJC18",5.18194952766722
"DYNLRB2",3.34045876188823
"PPOX",3.5636968700603
"PPOX",4.25006152223503
"RPH3AL",5.59031100355337
"GK5",5.67345033241903
"RBM12B",5.03073382044934
"GABRQ",4.87355713463713
"MYOM3",4.95159629088954
"ADAMTS16",5.37169281582444
"APTR",4.23693392140415
"GAS6-AS1",4.6856145023499
"TMEM200C",3.52247552192083
"FZD2",5.94098250146353
"NFATC2IP",6.90006572851798
"PHC2",5.05615123476275
"RCC1L",5.07404008367726
"AGTRAP",6.32783744934834
"SHISA7",5.57842672226058
"CBY3",3.9909262672499
"LOC101928728",3.2867620889571
"ARV1",4.4229166588855
"LINC02361",6.46943923202607
"LYPD8",4.8151197685234
"ZNF496",5.83364267901316
"TRIM46",7.14304961056193
"ZNF818P",6.98059708490246
"ZNF818P",3.96226386402755
"C11orf95",3.4549948032448
"CEP70",4.74126382497614
"MEIG1",4.54442350210377
"ACOT12",2.92676688348573
"USP6NL",4.65032397719322
"PDZRN3-AS1",3.99390419985812
"C17orf51",4.44731907353791
"C17orf51",6.58702117060204
"TM4SF1",3.69870997760315
"SLC25A30",5.02324996471559
"TCEA2",4.88182393915558
"FBXL17",4.0295435546144
"RAPGEF2",4.92222808075979
"SLC6A19",5.48380546169808
"SPG7",4.9632924069639
"LOC102724094",5.50314281896848
"TEX44",4.95257222322331
"IBA57-DT",4.40878161617108
"SIN3A",3.3618228474186
"TUFM",5.26632515454432
"SDHC",5.29889411962606
"ZNF268",4.39369601540458
"DGKK",6.0370584638589
"LOC285095",3.50091131299727
"GATA5",3.06975728882707
"COX3",9.59576012906993
"DCAF12L1",3.6965876807692
"RXFP1",2.95881696616996
"SMIM4",5.02550703567557
"CASC16",4.31123066543142
"MIR5188",3.75059074438624
"LRRC69",6.14679663372718
"SLC6A18",5.4533972575166
"LOC100506258",4.9996613692629
"OOEP",5.46273050165698
"C12orf50",3.36981213006347
"KDM6A",4.23851569261324
"GKN2",4.81092473856479
"PXK",5.53951877346436
"MIR146A",4.96667435284939
"TMEM255B",3.73987592180595
"COG3",6.61336294690463
"TMEM67",2.93553988571013
"MAN2C1",6.12554357327656
"NFYC",5.17883022039359
"LOC100130964",3.37892482094044
"WDR27",4.22570182962498
"EPHA5-AS1",5.90906749160403
"MIR8072",3.92253447907844
"LINC00535",4.09934046235699
"ENPP7",6.49805995153661
"TESMIN",3.61336950743313
"TMC3-AS1",4.29228541509489
"LOC101927499",3.35622235842934
"WDR72",4.09332824885476
"ZNF677",3.50511683029994
"TMEM270",3.56871586958132
"ADSSL1",5.18414166915989
"SPDYA",3.45356017242747
"EPHA1-AS1",5.94940773499106
"TPMT",3.01609535915953
"STMP1",5.593972848659
"HAP1",4.37208198493754
"CYB5RL",3.74141772220305
"LINC00635",3.63454498737481
"SOX5",4.19681764042361
"SPG7",3.96172774528258
"SLC7A13",3.00924481007668
"LOC101929464",5.61157298464896
"UFL1",3.39213229132337
"TEFM",7.58786106232174
"GLIPR1L1",3.53748009285635
"LINC00845",4.15788475312568
"DAZAP2",3.77702081210726
"B4GALT3",3.72705853055901
"ZNF567",4.68663368335702
"ZNF567",4.74790629859733
"LOC644090",4.50678516841323
"NEAT1",5.1499743964237
"TEAD2",5.07198494324119
"TEAD2",5.30980673353974
"TEAD2",3.96302489438645
"GATAD2A",5.71174537181087
"ODF3B",4.71215787023055
"ODF3B",7.11253637678713
"ODF3B",4.64803251500916
"MPRIP",4.86447943202023
"SPRN",5.95442271622546
"ANKRD29",3.79975113890971
"PAOX",5.17024176200094
"PAOX",5.97837012893846
"DNAJC21",3.57101974297949
"DNAJC21",3.94305604812503
"DNAJC21",7.90208802588849
"DCAF8",4.67569599810157
"LRIG1",4.83684989765576
"DCAF8",5.87954871249532
"SLC38A10",5.24387983965124
"TGS1",7.60824669778173
"SLC38A10",5.26372123660016
"UBN2",4.8376610886385
"UBN2",4.3272389421407
"RASL11A",4.81841998146511
"DOCK11",5.46217025084454
"LINC00672",6.26639886025428
"LINC00672",5.00617634021294
"GLI4",3.21415196814273
"ARMH1",8.13913588997737
"ARMH1",6.47469960456263
"ARMH1",5.13675065014469
"LINC01607",4.44759990088543
"H1FNT",4.49816544742547
"H1FNT",5.16636118936157
"LINC01607",5.32153499050202
"GPRIN3",6.2243147456132
"LINC00226",4.18392126924986
"C6orf58",4.51177603333604
"C6orf58",4.20206332445673
"LINC00226",3.21392990110483
"ENDOV",5.14664939238858
"ENDOV",5.14968260718549
"ENDOV",6.41966580301282
"SEZ6L2",6.23007017630616
"SEZ6L2",5.79021205251303
"OXR1",3.29699602303089
"NREP",2.82836559335589
"RRN3P3",7.08985891020845
"RRN3P3",4.95203346447934
"ZC3H18",4.46360782646298
"PGM2L1",5.86995098613548
"SLC35B4",4.88068534632035
"PHLDB2",3.12182208941157
"TAOK1",4.93398867267411
"RC3H2",4.12756981658209
"LBX2-AS1",4.52814849661235
"SYTL3",7.70008056366341
"ADAL",5.69020573717422
"PSMB2",4.93124762110578
"TMEM130",4.31392349882684
"GRPEL2",4.15211271562511
"KCNJ15",3.20730328307604
"TMEM71",10.1158974126774
"SLFN5",10.242710136793
"DLGAP1-AS1",5.91727321409052
"SNX5",4.79053938675479
"SMCR8",7.11189117437413
"CA5B",3.78192098103811
"ZNF805",6.96166759923412
"ZNF805",5.89172730245207
"CNOT6L",6.86092399556314
"ANKRD22",3.50251146287415
"CLYBL",6.27343671297679
"PRKAA2",2.58732232363841
"TFAM",3.58832247439964
"ZNF618",5.47416261663586
"MGAT5B",5.91694927235882
"NAIP",7.64497305907877
"RBMS3",3.93475957111983
"MRPL19",4.56282102266139
"SMG1P5",9.68557006313194
"PFKFB2",4.11264154999444
"MPP7",5.32851197135602
"FCRLB",4.65716675684567
"FGFBP3",4.49771034618974
"ZNF540",4.91277610981617
"PLXDC2",3.40414390079334
"LOC100289230",5.04649145590709
"DGKE",4.44358362556979
"MICU3",6.57799133831699
"SPATA6",3.01870897378849
"FAM83A",3.75406139067642
"EIF4E3",4.88144322443221
"UBASH3B",7.01352552313715
"GAS1RR",4.44759710336042
"ANKRD36",3.60000282252153
"SETD9",4.27731472284169
"DYNLL2",4.6020968643657
"TNRC6B",9.5611793398301
"OGFRL1",3.87653964962899
"SYS1",6.87075516243168
"FBXO9",8.21162007611419
"KMT2E-AS1",5.51889225195703
"NUP43",3.50251146287415
"ALG10B",6.13769590371892
"CREBRF",7.84556980854308
"KIF1C",6.1546105883829
"BNC2",4.4818514270826
"DCUN1D5",7.3514015866193
"TTC39C",9.97365000600792
"MGP",3.76008022072158
"KLF7",4.65008570789607
"SSBP2",6.37120759330977
"SSBP2",4.77491452031753
"IQCH-AS1",6.14075952898032
"FRS2",4.55691183146727
"GNL1",4.84212214876332
"LRRC70",6.0835919544943
"PRKAA2",4.84061015036907
"KIAA2026",7.04907782434699
"TAF1A-AS1",4.81830393915476
"ZNF506",7.11113026171611
"TRAF3IP1",6.88648890403396
"LRRC57",3.42181676420085
"NSD3",7.96951956426565
"TMEM136",3.79566663261386
"SLC45A3",5.10925890213332
"EMP2",4.00218272032812
"CNIH3",4.62941122147449
"SDHAF4",5.72553509868879
"ADPRH",4.87403830283204
"LRRC58",2.8067034082814
"DBF4B",4.66799720227217
"CUL1",8.26365815133705
"ZNF720",7.64745275703892
"UBL7-AS1",5.08980723101443
"WNT2B",3.61050725525787
"PRRG4",3.97106060276151
"TMEM25",4.47891764573262
"NUDT16",4.69844387802316
"BMPR2",4.51123468811629
"KLF7",5.26644998195172
"GLYCTK",6.01950311607267
"RSC1A1",7.74256038717629
"TRERF1",8.60303575559631
"FGF12",3.83574733660122
"PPP3CB-AS1",4.86389259345795
"KLHL36",8.32394747057615
"DENND2D",8.75130749380891
"DDX56",7.22806169139695
"RAB3IP",3.81655951924995
"CLUHP3",6.5379235557889
"UBR1",5.1057918929816
"NNT",7.14865020173789
"DPF3",3.50106194099564
"EPHA7",2.84067366020235
"LRRFIP1",8.19955090067763
"CEP152",3.65102121439029
"CA8",2.91168971162097
"ANKRD11",9.21555643506719
"HPS3",5.40294184117454
"GARS-DT",6.97508219354764
"C21orf58",6.14284693623726
"ULBP2",5.10566997070599
"MDGA1",5.02380706215266
"BRD7",7.38534186668243
"SLC8A1",3.69496452806242
"HEXIM2",4.53209703658818
"CBFA2T2",8.49719595657365
"RUFY2",3.12123814994333
"FUT11",5.16544833317735
"BMS1P1",4.36291154429937
"CYB5B",5.33176947592069
"CAMK2G",5.16460447920128
"CHKB-DT",5.4574833587801
"CALCOCO2",5.98288531947345
"UTP23",4.49446318521003
"UTP23",3.40369797288575
"FAM171B",3.89328457600607
"ZNF334",3.99993921143199
"SGPP2",5.54439117143406
"NPC1",4.56096205862265
"GABBR1",5.7078074097575
"HOXA13",4.30146112280307
"STK16",6.1010931027027
"OTUD7B",6.24490799648674
"SLC25A51",6.77011613439251
"OSBPL6",3.8786217811192
"MOCOS",3.7038175219344
"TSHZ2",6.74096899369705
"TMEM182",4.36825539058196
"C9orf85",5.34507694745134
"GBP5",8.61295798609777
"CFAP410",5.64956160887786
"MSRB3",4.55622080070705
"IQCA1",2.59620823605874
"GTDC1",5.20704750755303
"UBASH3B",8.11960385543913
"TMEM107",7.36136028896223
"C11orf80",4.14786057457741
"DUSP8",7.16687435540398
"FRA10AC1",6.9436523614287
"ANKRD13C",4.72945221261917
"IRAK1BP1",3.54863160683387
"JAKMIP1",4.57344710891628
"PHKB",5.94153480915463
"DIS3L2",6.27683015099419
"MIR9-3HG",5.4064617519794
"NOL4",3.26443925945799
"ZNF747",5.61580912099696
"ZNF296",4.82464870170545
"FAM200A",3.24801723602281
"BRD4",7.78819435652577
"MAP3K20",4.99945437699361
"ZNF430",7.37256025430799
"ERLIN2",6.05550478269765
"QDPR",5.12089193169124
"KIF26B",4.63037779549014
"NF2",5.55592213970672
"FMN1",5.13847189377207
"RAP2B",5.18884882322451
"NLK",5.04785184661299
"FYB2",2.99661544687317
"ANKS6",3.63324966599964
"TRAPPC2L",5.92248331518602
"TRAPPC2L",6.23159832998755
"OPA3",5.46005892327297
"EPC1",9.24835034394385
"TMEM267",6.34239300022136
"CACNA1C",4.34064647552374
"NUP37",6.03384983272892
"SLC37A2",4.6995617416109
"LINC01770",5.66591808086945
"SMIM12",5.53853721881648
"TMEM51-AS1",5.18884882322451
"ANKRD13D",6.90971437500761
"MYSM1",4.71591952154062
"C14orf28",3.93524019642722
"PITPNC1",5.64924296729523
"WDR89",8.55003702910601
"LRIG2",7.3011935302014
"VSIG10L",5.02080021693136
