"Gene","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell"
"AIFM3",5.668805952,5.539390333,6.23258312,5.851437571,6.48631725,5.837688087,5.561263938,5.797067769
"AIG1",3.732146095,3.522194333,3.67332308,3.589041786,3.332348917,4.312777913,3.231990875,4.034081923
"AIM2",4.578470476,5.009639833,4.35808264,8.8460415,5.43114475,7.017689826,10.64863144,4.919642231
"AIMP2",5.951525762,5.776617417,6.20963076,6.131078929,6.261166625,7.290934043,9.25399475,6.480302385
"AK2",7.734664762,8.405413333,8.92830068,8.420424929,8.609897083,10.01776213,10.16035619,8.151742462
"AK3",7.314646905,6.926706083,7.23805884,5.865459571,7.809808042,5.091456261,5.002140625,6.985973
"AK5",6.585188476,6.34992425,4.3438642,4.626089286,4.574179375,5.198281652,5.676238688,6.653205154
"AK7",5.90416819,5.57374,5.52022456,5.881622071,5.667413458,5.778209087,4.781936188,5.574204154
"AKAP1",5.855099714,5.678486167,6.9965524,6.004998714,6.254221625,6.158025478,8.755664188,5.821362308
"AKAP10",8.119384381,7.227399917,6.93397616,6.134885357,6.327201,6.144962217,6.585345438,8.888466769
"AKAP11",6.902365429,5.957128833,5.9009728,5.278592071,5.106606125,6.121463,5.464212313,7.067667385
"AKAP12",4.770417714,4.857166333,4.63092248,4.917804,5.84781275,5.686003478,3.140388125,4.406552154
"AKAP13",8.607502238,9.84373825,7.36209148,8.711582786,8.238850542,7.10207913,7.902050063,8.826398
"AKAP14",2.718566952,2.742766417,2.70237496,2.726725143,2.821788917,2.741044609,3.330936625,2.790074308
"AKAP2",6.429597952,7.064520167,8.4324946,9.450077357,9.731592208,8.549182957,6.658041438,5.520036769
"AKAP5",3.636357286,7.893688667,5.25070376,4.333599643,7.446358042,4.507009522,4.815152938,4.083992154
"AKAP6",5.266079143,4.654587667,4.57297372,5.053444786,4.342910708,4.984845391,4.146218563,4.909587154
"AKAP8",8.384877714,8.617576667,7.80934784,7.214977857,7.739773542,7.930805609,7.616718375,8.970971462
"AKAP8L",6.259669476,6.537812417,6.97214412,6.903174,6.563117125,6.879937826,8.12189675,6.788619
"AKAP9",6.908838333,5.665732167,5.42950424,4.254547429,3.919460792,3.665646478,3.522413,6.983273462
"AKIRIN1",8.771590762,9.533479917,8.59707664,8.453154786,10.49282583,8.006690391,10.53497288,8.023088769
"AKIRIN2",3.509115333,4.279913167,6.08791208,6.622415,4.737535875,3.997451826,9.136986375,3.791691538
"AKNA",9.638121143,10.77213475,7.878666,6.996568929,7.803234333,8.04612887,6.3793565,9.912867
"AKR1A1",9.049465952,8.641494333,11.58791776,11.60662829,11.05776958,10.17898522,9.014110813,9.053433615
"AKR1B1",9.468597619,9.7191665,12.1539004,10.8824985,12.5217655,9.898026087,8.151566688,9.952546
"AKR1C1",4.914528333,4.975391917,5.14286276,5.532610786,4.954230708,5.072735783,6.372667,5.010506154
"AKR1C3",5.568041762,11.33143825,6.61763512,4.534908,7.85509275,4.416835696,5.729427313,4.683660769
"AKR1E2",3.809810714,3.75265525,4.83370648,5.000795786,4.283943917,4.848074348,5.483629063,5.113501308
"AKR7A2",7.697197048,8.521285583,8.95227548,8.428163571,9.27586975,9.178327261,5.256147438,7.679639077
"AKR7A3",6.150916381,6.22999675,6.99591552,7.163210643,7.23730025,7.064632565,5.544516875,6.385863692
"AKT1",6.956645286,8.497744167,9.1310052,8.125115571,7.763041542,7.581107522,6.2517485,7.074842692
"AKT1S1",4.750719476,4.986816833,7.0652466,7.472040071,6.537358333,5.946921,5.555255125,5.274781231
"AKT2",4.09744919,3.993330167,4.14595884,4.312888571,4.598457583,4.53017,9.521993,4.264103
"AKT3",6.32932819,5.80190025,4.20384308,4.592915143,3.90501275,4.190958435,4.128379875,7.041499538
"AKTIP",8.245368667,7.995906417,6.73971036,6.612438643,7.28037275,7.616024652,7.113283063,9.734837077
"ALAD",5.334577143,5.504892,6.32620588,5.907369214,6.8783425,6.305013739,6.211279563,5.509027154
"ALAS1",6.342036476,7.510206667,10.91130652,12.36050414,11.65304013,9.109905174,6.23492925,6.672690077
"ALAS2",5.29027681,5.117132667,5.24461852,5.442806786,5.455850958,7.512320783,5.461838563,5.684236538
"ALB",2.798020905,2.929513917,2.81629244,2.958758,2.922248333,2.803829826,3.79622225,2.815446923
"ALCAM",3.231811095,3.34898525,4.12389192,5.677909357,4.830066292,3.214699652,3.708735938,2.936883385
"ALDH16A1",6.954299286,7.131836833,8.03702288,7.978286,7.164248042,7.739451174,6.583821063,7.526513154
"ALDH18A1",7.49394719,7.943590333,6.00748308,5.837723571,6.140505542,8.922315652,7.788990063,7.819511615
"ALDH1A1",3.539984857,4.340533167,9.82932256,9.113534929,8.220322125,3.500750304,3.989835688,3.683263538
"ALDH1A2",5.472042619,5.201345083,5.88903308,7.581652571,7.049448167,5.794543652,5.715114375,5.585494615
"ALDH1B1",4.669998048,5.04181975,4.96823636,5.241123286,5.188228083,5.334127783,6.763125563,4.747156385
"ALDH1L1",7.064715048,6.400086917,6.39496644,6.344196214,6.379003458,6.383194261,7.014232,6.509212077
"ALDH2",6.018595048,6.233017667,11.37325052,9.947602643,11.14057463,6.367768435,4.611048563,7.149597385
"ALDH3A1",4.497075857,4.3743425,5.22362956,5.164392429,4.583849042,5.296175957,5.705692188,5.096737
"ALDH3A2",6.66285581,7.362214583,9.52416952,8.072048214,9.110551125,7.591221435,5.281058375,8.520469231
"ALDH3B1",4.949862286,5.1740835,8.27428408,7.9717215,7.363282167,5.528798957,5.302472188,5.277600462
"ALDH4A1",6.495187952,5.997851333,6.85998628,7.010486571,6.922613667,6.828117478,5.862058625,6.396296538
"ALDH6A1",6.330159667,6.14750375,7.27997964,6.655810714,6.628387833,6.251151913,4.730316188,6.153057538
"ALDH7A1",4.712646714,4.444208667,6.75053488,5.248853286,5.591862542,5.282663696,4.852513188,4.778485308
"ALDH8A1",5.203582952,3.889507083,3.5087262,3.4009845,3.654596125,4.495454,3.362216188,5.791123385
"ALDH9A1",9.661835381,10.28939117,11.70642612,9.480875071,11.474823,9.735452174,8.223165,10.49863069
"ALDOA",7.783519905,8.068261667,8.83106888,9.439582571,9.380477,9.423847478,9.205494875,7.067281385
"ALDOC",7.229211143,7.240591917,6.7016564,6.778145286,6.190160292,9.836007043,7.552981375,7.970985846
"ALG1",5.515980333,5.8694165,6.38397072,6.104519857,6.520410875,6.067845609,7.664917188,5.403783385
"ALG10",3.698911524,4.24848075,4.88522996,4.060557143,4.703544583,5.029169,5.843403063,3.495183462
"ALG10B",6.185203286,4.850653167,4.93158216,3.146903571,4.5899545,5.277825652,3.784443188,5.873023231
"ALG12",5.731286619,6.313886583,7.23380312,6.644762071,5.908895458,6.346555478,6.554835938,6.240500154
"ALG13",7.883158381,7.206675167,6.78785228,5.777663714,6.036908625,7.066120739,4.458393688,8.404630077
"ALG14",4.739590286,5.713157917,7.61790764,6.660606714,8.023576708,6.282171739,4.173400938,5.169544462
"ALG2",5.596071143,5.1427745,5.57046312,5.678229357,5.470368458,5.855924913,8.619101875,5.520406923
"ALG3",7.62458581,6.984295917,8.65013648,7.965489214,7.45511825,8.550183,9.180934813,7.655104615
"ALG5",5.599210143,4.358969167,4.88644672,4.223216,4.719231167,4.237199087,8.852182813,3.927496462
"ALG6",8.500240905,8.324595167,7.74810776,7.201161357,7.63916025,8.421384043,5.046084813,8.114596385
"ALG9",5.513501952,5.192146667,5.553318,4.680744857,6.095013625,6.344629913,4.479625438,6.877669692
"ALK",4.561959857,4.028072083,5.96829128,4.619585214,4.082198333,4.331978957,4.036886875,4.169078462
"ALKBH1",4.283984571,3.9496595,4.16252088,3.718675286,4.509582208,4.384681652,3.298479438,3.584793769
"ALKBH2",6.169471381,5.670977917,6.02006212,5.286568429,5.356950542,8.309531826,7.03245425,6.855214692
"ALKBH5",8.721961476,8.813038917,8.39497752,7.84882,8.287681292,7.226695522,6.890442188,7.30775
"ALKBH7",5.249127571,4.647040833,5.3453736,5.347857929,5.447587917,5.416952696,7.498934563,5.228067231
"ALKBH8",5.88502519,5.583356333,4.62034884,3.7596295,4.790015792,6.010971304,5.646094125,5.971671154
"ALLC",4.237857476,3.833710667,3.88546288,4.206863,3.747369542,4.526893696,3.479044625,4.293024846
"ALMS1",6.214586762,6.643266583,6.15433544,4.9396235,5.446664542,6.515237478,5.056840438,7.152057308
"ALOX15B",4.360063143,4.171388833,9.2062044,6.272553571,9.355485292,4.937388565,4.548558438,4.700825231
"ALOX5",4.078090048,4.364399833,7.95297288,6.369990857,5.62756275,5.241746304,5.433430625,4.693412769
"ALPI",3.854602714,3.887079917,4.45497188,4.470902643,4.351693708,4.541541043,6.838411313,4.366289923
"ALPK1",7.415944619,6.92067,6.92174592,6.925313857,6.723273583,6.60997887,7.292514,7.814233077
"ALPK3",3.245314095,3.233426,3.41584436,4.642323857,4.201646,3.304527522,4.119047813,3.173019692
"ALPP",3.776366238,3.715354583,3.96715152,4.338422357,4.124867667,3.908649304,5.052648625,3.888248615
"ALS2",6.282225476,6.486408833,7.99914072,6.333669286,7.25961925,6.211497522,4.016293625,6.534449308
"ALS2CR12",3.259995381,3.592125,3.35783396,3.331476571,3.552930583,3.738671348,6.2667995,4.018149
"ALX4",4.784963,4.619696417,5.0202258,5.164192643,4.799488792,5.019289652,5.895590313,5.136787308
"AMACR",3.996529095,4.05207525,4.1036484,4.271188,4.424555083,4.364540652,5.284205,4.294689077
"AMBP",4.14382519,3.975540333,4.4596268,4.529291786,4.494111958,4.794330261,5.624823625,4.508775615
"AMBRA1",3.85910419,3.788574167,3.72170144,3.973072429,4.286995833,3.799842957,5.57197425,3.710399462
"AMD1",8.510464286,8.889823917,9.654916,9.745189714,9.81844825,8.996784348,11.81312688,8.196094231
"AMDHD2",4.797480952,5.813396,7.93741816,7.100669857,7.490761333,6.381312304,7.155681938,5.821147
"AMFR",6.035960905,7.075050083,5.94103108,6.223996786,8.935235667,4.666757478,6.507546063,5.470645769
"AMH",5.61964019,5.092376167,5.47605032,5.390176214,5.249529125,5.614334043,7.004039125,5.646160077
"AMIGO1",6.697987667,6.1776175,5.47115732,5.787323857,5.735049792,5.936395087,4.715336563,8.436419923
"AMIGO2",8.844983286,8.3127245,7.5337716,5.773701714,7.298335708,8.12618213,8.227850813,10.290068
"AMMECR1",5.270387,5.329584833,3.79128428,4.005618214,3.996493167,4.227024304,5.773381063,4.939636462
"AMMECR1L",8.209615095,8.077107333,7.76090056,7.008698786,8.249304792,8.479232348,6.394787188,7.997882154
"AMN",6.37152119,5.794740417,6.60359324,6.8030675,6.452375125,6.681531565,7.009177188,6.763502154
"AMOTL1",3.792377667,3.79612975,4.15418232,4.437249357,3.874236875,4.248233739,5.02894225,4.279668
"AMPD3",5.070118952,4.702494833,5.88167,7.000514571,5.002946417,5.556218957,5.953944313,5.585511
"AMY1A",7.345740905,6.597535,7.87836528,4.550645929,5.351489167,6.106366217,4.615492688,8.735061538
"AMY2B",8.50902219,7.596336167,8.3755134,6.609079857,7.106768333,7.497616696,6.443545,8.323131231
"AMZ1",6.329129429,6.224379333,6.78673548,7.14499,7.005909458,6.93204687,7.65223325,6.738688538
"ANAPC1",6.101546,8.462500333,6.79238408,6.050228286,6.462211917,7.339982217,8.617376,7.602003231
"ANAPC11",9.15686981,9.852483,10.32942504,9.803578857,10.53573008,10.36913396,10.38946231,9.826729385
"ANAPC13",9.916413952,9.719555667,10.77472672,9.709871643,10.30470133,9.547427826,8.256352,10.36338238
"ANAPC2",7.083898333,6.910420083,7.77750936,7.3954025,6.343183292,6.377049043,6.914355125,6.769136154
"ANAPC4",9.262311286,9.089922167,9.25795732,7.874654286,8.782386833,9.510268913,8.27183175,10.26497369
"ANAPC5",10.61348138,10.50753983,10.14580276,9.215782214,9.82324775,10.36323452,9.231674688,11.01619677
"ANG",3.868103762,4.047042083,7.25051096,4.436937286,7.471620625,3.971358565,3.711231313,3.844504462
"ANGEL1",6.796685476,6.670984417,7.92265856,7.816275143,7.726075708,6.833302957,6.235606438,7.012334846
"ANGEL2",9.11698281,8.764207167,7.93922596,6.693227643,7.930318875,7.901582087,6.2377435,9.303041385
"ANGPT2",3.806796714,3.931610667,4.2612648,4.293373857,3.798051625,4.084224217,5.837759313,4.211720923
"ANGPTL1",3.63204781,3.322260917,3.62116588,3.793546857,3.725284708,3.632801087,4.677537938,3.788788692
"ANGPTL2",4.646789905,4.408604333,4.767052,5.159620714,4.475560333,5.167038217,5.913496375,4.994703308
"ANGPTL7",4.403619667,4.160582583,4.409025,4.651926929,4.444212917,4.710421304,5.864300125,4.541144308
"ANK3",6.798718619,3.633833083,3.17822208,3.420446357,3.377130792,3.803706609,3.7116735,4.456360462
"ANKDD1A",6.015532238,5.549159417,5.10158112,5.907085643,5.326558708,5.186502522,5.0361675,5.417751231
"ANKFY1",4.902079524,4.695039917,4.6073634,4.919386857,5.024204958,4.490879304,6.056447188,4.686905538
"ANKH",7.74634481,5.195886583,4.58464092,3.973188214,3.546690125,4.052497217,4.618510438,5.569340692
"ANKHD1",6.609930905,7.922750583,7.17046196,7.675132857,6.65694825,8.161188696,8.911177938,7.072925077
"ANKIB1",8.979099619,9.071690333,8.43767436,7.635348429,8.840673875,7.985656043,5.425092688,8.920621385
"ANKLE1",4.16128281,3.804130083,3.84918224,3.980367143,4.434717333,4.688653565,5.518408313,3.897446385
"ANKLE2",4.663263857,4.257595917,3.91201072,4.481804357,4.127249583,4.113174087,9.210866688,4.265167231
"ANKMY1",6.083354905,6.173655833,6.01154636,5.521399357,5.233366667,5.856881348,6.84380625,6.032970385
"ANKMY2",6.925528714,8.737544333,8.63359348,7.659804071,9.177938375,7.749572913,5.82304575,8.348152692
"ANKRA2",9.148294762,9.240407917,8.3410404,7.194850357,8.487520542,7.958970304,5.009794875,9.515541154
"ANKRD10",8.274649095,8.555261667,8.53885808,6.672898643,7.497633125,9.43913313,9.111873063,9.947837
"ANKRD11",9.21434919,8.940398333,7.06611128,6.372019143,7.832090458,7.676916739,8.148314688,8.772159846
"ANKRD12",10.33045948,8.719210083,6.98515416,5.798951214,7.494683042,6.772474696,9.991844625,8.458281615
"ANKRD13A",6.080226667,5.638163417,4.61992684,5.014030071,4.779688042,4.932944087,4.309187938,5.647627615
"ANKRD13C",4.600076429,6.079598583,3.31428796,3.552245071,3.69423075,3.741592087,7.423801375,4.494810538
"ANKRD13D",7.584366048,8.700412583,6.7526724,6.6884405,6.562995167,7.242969826,5.076063875,7.911907154
"ANKRD16",5.646974286,5.138009333,5.59954664,5.923405357,5.964859583,6.627236739,5.011551125,6.018285769
"ANKRD18B",4.070066524,4.1087575,4.2251194,4.433118143,4.1270615,4.133154435,5.14912525,4.238235308
"ANKRD2",4.166373952,4.077570583,4.68236768,4.822387286,4.465171458,5.085997957,5.523921875,4.818375769
"ANKRD22",3.860688429,3.77708625,3.69334144,9.728877071,3.884224375,4.256095478,3.809035875,3.766727231
"ANKRD23",5.01506081,5.303385333,4.26010996,4.380222214,4.1567815,5.364815957,4.611051063,5.270477769
"ANKRD24",5.030401048,4.933921,5.2448672,5.381655143,5.397453708,5.346798652,6.52029525,5.229448846
"ANKRD26",5.287745381,4.728117917,4.418928,4.350680786,4.549455167,4.675176043,3.466570625,4.730057923
"ANKRD28",4.997938333,5.655990167,4.42907376,4.702034286,3.875800875,3.500246696,5.046775438,5.274071462
"ANKRD29",3.715518143,3.618372417,6.14846036,7.386213786,5.529699333,3.483540478,3.023647875,3.338617385
"ANKRD30B",2.913627476,2.92186975,2.90557772,3.005456,2.797069667,2.908344565,3.521244125,2.892227615
"ANKRD34C",4.497357952,4.17036125,3.56271248,3.742559,3.935309875,3.831174391,3.740051438,3.822066846
"ANKRD36",3.478574619,4.744306833,3.12513564,3.187943714,3.177966833,3.615818783,4.713340563,3.420739923
"ANKRD36B",8.677729762,8.518096833,6.260779,5.2931925,5.928342083,6.141449217,5.492096188,9.449960385
"ANKRD37",4.343819238,4.556286667,4.96561912,5.034062143,5.073020792,5.034848739,6.969191063,4.883458
"ANKRD40",6.732158905,6.547129,6.73106412,6.559769857,7.098639292,6.415796739,9.142195563,6.01401
"ANKRD44",10.79384419,10.60567158,8.3597532,8.687056071,8.592684542,9.104353783,7.556641938,10.97055738
"ANKRD46",7.538616524,7.579672333,7.00751008,5.821921429,8.26241875,7.808239174,5.348414313,7.380140769
"ANKRD49",8.999073,8.999631917,8.7198304,7.803543214,8.336837333,8.318883652,6.764080375,9.470544692
"ANKRD50",4.46920119,4.91381375,7.57276432,5.173829929,7.608668208,4.641716565,3.719763438,4.171959846
"ANKRD53",3.213441429,3.210783083,3.32566476,3.578387071,3.150842708,3.377830565,4.695212063,3.453449231
"ANKRD54",4.125102143,3.9275415,4.39993496,4.287924929,4.321674458,4.330526826,5.742476563,4.569030846
"ANKRD55",8.111145095,4.47538925,4.24469004,4.491078857,6.114108417,5.828133957,4.275345875,4.778258231
"ANKRD6",4.650838048,5.552350083,6.115872,5.4637955,6.468774792,5.038305522,3.950467,5.486898154
"ANKRD9",4.588007238,7.71696025,7.10885516,7.362686571,8.35179775,6.939371478,5.0919615,4.417750077
"ANKS1A",6.635689,6.964279417,7.97418928,7.033188286,8.271313208,6.96325787,5.568279063,7.191924308
"ANKS1B",3.703422429,3.54167825,3.21319392,3.541127571,3.455576125,3.591769826,5.044394,3.577877385
"ANKS6",6.700242619,6.13345575,5.52598444,6.494796643,5.828665583,6.793216304,5.374152813,7.116241769
"ANKZF1",8.133486952,7.345255167,7.39183096,6.541717357,6.820008583,8.735301565,7.631579938,8.727362692
"ANLN",2.801931143,3.432234833,2.91696888,3.3950475,3.316337417,6.599036783,3.035135313,2.881154385
"ANO1",5.665458905,5.514554333,5.59771232,5.911600429,5.40928,5.760321174,6.54090425,5.486439231
"ANO10",5.676749667,5.864245417,7.65425464,7.866975929,7.377746917,6.756240696,5.41439125,6.32488
"ANO6",7.504885286,8.649774083,9.87967312,9.656455357,10.03302783,8.050147696,6.039663438,8.587844
"ANO7",6.932273714,6.660572833,6.755756,7.363400286,6.789595333,7.394084522,5.561487563,6.877413846
"ANO8",5.05295319,4.736447,5.34966212,5.432032786,5.230511958,5.614599,6.398408375,5.496891462
"ANP32A",6.116598619,8.616273833,7.87032592,6.968462,8.4952625,5.889261391,9.645920813,4.335149154
"ANP32B",12.27905543,11.77567925,11.71686296,10.704587,10.93048633,11.99726878,11.27985488,12.71593162
"ANP32E",10.30525857,10.89127308,8.64270336,8.052524571,9.127313208,10.91020396,7.6627875,10.33069908
"ANPEP",4.369866762,4.853332917,12.25096456,10.44965243,11.27337675,4.469342174,4.949062625,4.889282462
"ANTXR1",7.215883095,6.108909917,6.28510976,6.920154714,6.30046875,6.958765261,6.035763125,6.856957769
"ANTXR2",5.43372219,5.8504565,6.97623896,7.859886857,8.353196583,5.14427313,8.515448875,5.957850231
"ANXA1",7.778026,12.11908675,12.1853768,11.73949879,12.72410733,9.405523957,9.07789125,9.293827308
"ANXA10",4.670501952,4.17717875,3.99486696,4.216447214,3.989396875,4.274835913,3.887020688,4.184354077
"ANXA11",6.777804095,6.246632,6.67130072,6.334430357,6.484293708,6.108055565,4.668182813,7.170194615
"ANXA2",3.191997619,3.110159833,3.93349272,4.2459725,4.004872708,3.321520652,8.834872938,3.192079077
"ANXA2P1",4.089152429,4.3114595,5.6389,6.245539071,6.02075875,5.225490739,4.832621063,4.692304385
"ANXA2P2",7.062526143,8.965902583,11.53825796,11.92217457,11.791859,7.778132609,8.762961688,7.348402615
"ANXA2P3",5.976668,5.745692917,6.87405196,7.341494714,6.749738833,5.850573783,5.82269675,5.952737
"ANXA4",5.768568524,9.210681167,12.01881348,10.6560445,11.43561646,7.521410522,5.407448438,6.199082154
"ANXA5",7.327034571,8.295961333,12.51038488,12.67543014,12.51639108,8.407364478,8.7105425,7.791212923
"ANXA6",8.581161476,10.205727,8.26744856,7.6615455,8.367,8.908709348,5.7138335,9.007418385
"ANXA7",9.538041048,9.80951175,10.1516906,10.01166521,10.2967905,9.059677391,8.721240813,9.725143615
"AOAH",6.40284419,9.91593825,7.84992216,8.2594545,7.253248417,6.890596217,5.70157125,7.610815462
"AP1B1",6.263103429,6.959091333,9.55269056,8.385729357,8.73868275,7.313794391,7.52641075,6.932980385
"AP1G1",7.114304048,7.653944917,7.89713476,8.279580643,8.277201125,7.787334087,9.046509438,6.973941077
"AP1G2",8.480467429,8.058367417,8.46497952,7.922930286,7.368148417,8.583228957,6.373700438,9.180565077
"AP1M1",6.253518571,6.742698667,7.91458288,7.662292071,6.702613333,7.172835304,7.148658563,6.903094538
"AP1M2",5.434011524,4.880760667,5.24075896,6.101928214,5.341637792,5.162706304,4.8997465,5.240379385
"AP1S1",5.265020524,5.2865525,6.45692896,6.388828,7.278779125,4.831094087,5.981054625,4.635789538
"AP1S2",8.924983095,9.643579167,11.39349312,10.71556871,10.67692188,9.377807348,8.256328063,9.538638231
